Country Name,Country Code,Series Name,Years,Values
"Yemen, Rep.",YEM,Mobile cellular subscriptions (per 100 people),2013,57.465
"Yemen, Rep.",YEM,Electric power consumption (kWh per capita),2013,215.467892827717
"Yemen, Rep.",YEM,Secure Internet servers (per 1 million people),2013,0.818750701055288
Zambia,ZMB,Fixed broadband subscriptions (per 100 people),2013,0.0873239
Zambia,ZMB,Mobile cellular subscriptions (per 100 people),2013,67.5096
Zambia,ZMB,Electric power consumption (kWh per capita),2013,724.33288999277
Zambia,ZMB,Secure Internet servers (per 1 million people),2013,2.92226824902947
Zimbabwe,ZWE,Fixed broadband subscriptions (per 100 people),2013,0.741526
Zimbabwe,ZWE,Mobile cellular subscriptions (per 100 people),2013,97.2838
Zimbabwe,ZWE,Electric power consumption (kWh per capita),2013,599.266095268324
Zimbabwe,ZWE,Secure Internet servers (per 1 million people),2013,4.56692427925372
Afghanistan,AFG,Fixed broadband subscriptions (per 100 people),2014,0.00457421
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),2014,56.1322
Afghanistan,AFG,Secure Internet servers (per 1 million people),2014,1.7382011137112
Albania,ALB,Container port traffic (TEU: 20 foot equivalent units),2014,99350
Albania,ALB,Fixed broadband subscriptions (per 100 people),2014,7.16191
Albania,ALB,Mobile cellular subscriptions (per 100 people),2014,115.701
Albania,ALB,Electric power consumption (kWh per capita),2014,2309.36650255581
Albania,ALB,Secure Internet servers (per 1 million people),2014,52.2653390116797
Algeria,DZA,Container port traffic (TEU: 20 foot equivalent units),2014,1660660
Algeria,DZA,Fixed broadband subscriptions (per 100 people),2014,4.08032
Algeria,DZA,Mobile cellular subscriptions (per 100 people),2014,110.44
Algeria,DZA,Electric power consumption (kWh per capita),2014,1353.09164785509
Algeria,DZA,Secure Internet servers (per 1 million people),2014,2.39765146468064
American Samoa,ASM,Container port traffic (TEU: 20 foot equivalent units),2014,57025
American Samoa,ASM,Secure Internet servers (per 1 million people),2014,448.883402536191
Andorra,AND,Fixed broadband subscriptions (per 100 people),2014,39.017
Andorra,AND,Mobile cellular subscriptions (per 100 people),2014,89.8341
Andorra,AND,Secure Internet servers (per 1 million people),2014,1179.86899385654
Angola,AGO,Container port traffic (TEU: 20 foot equivalent units),2014,1055393
Angola,AGO,Fixed broadband subscriptions (per 100 people),2014,0.323076
Angola,AGO,Mobile cellular subscriptions (per 100 people),2014,51.7384
Angola,AGO,Electric power consumption (kWh per capita),2014,310.374128214116
Angola,AGO,Secure Internet servers (per 1 million people),2014,5.89084940857161
Antigua and Barbuda,ATG,Container port traffic (TEU: 20 foot equivalent units),2014,14443
Antigua and Barbuda,ATG,Fixed broadband subscriptions (per 100 people),2014,12.1151
Antigua and Barbuda,ATG,Mobile cellular subscriptions (per 100 people),2014,135.235
Antigua and Barbuda,ATG,Secure Internet servers (per 1 million people),2014,811.130513152707
Argentina,ARG,Container port traffic (TEU: 20 foot equivalent units),2014,1738744
Argentina,ARG,Fixed broadband subscriptions (per 100 people),2014,15.153
Argentina,ARG,Mobile cellular subscriptions (per 100 people),2014,142.325
Argentina,ARG,Electric power consumption (kWh per capita),2014,3036.20733612121
Argentina,ARG,Secure Internet servers (per 1 million people),2014,89.1826345303307
Armenia,ARM,Fixed broadband subscriptions (per 100 people),2014,9.33763
Armenia,ARM,Mobile cellular subscriptions (per 100 people),2014,118.365
Armenia,ARM,Electric power consumption (kWh per capita),2014,1895.28170416086
Armenia,ARM,Secure Internet servers (per 1 million people),2014,60.3888778286549
Aruba,ABW,Container port traffic (TEU: 20 foot equivalent units),2014,29628
Aruba,ABW,Fixed broadband subscriptions (per 100 people),2014,18.5735
Aruba,ABW,Mobile cellular subscriptions (per 100 people),2014,135.142
Aruba,ABW,Secure Internet servers (per 1 million people),2014,552.398251050961
Australia,AUS,Container port traffic (TEU: 20 foot equivalent units),2014,7442016
Australia,AUS,Fixed broadband subscriptions (per 100 people),2014,27.7001
Australia,AUS,Mobile cellular subscriptions (per 100 people),2014,106.206
Australia,AUS,Electric power consumption (kWh per capita),2014,10146.6683444309
Australia,AUS,Secure Internet servers (per 1 million people),2014,3938.58564985066
Austria,AUT,Container port traffic (TEU: 20 foot equivalent units),2014,285900
Austria,AUT,Fixed broadband subscriptions (per 100 people),2014,27.5977
Austria,AUT,Mobile cellular subscriptions (per 100 people),2014,151.531
Austria,AUT,Electric power consumption (kWh per capita),2014,8342.73695128076
Austria,AUT,Secure Internet servers (per 1 million people),2014,2345.32706103046
Azerbaijan,AZE,Fixed broadband subscriptions (per 100 people),2014,19.7076
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),2014,109.567
Azerbaijan,AZE,Electric power consumption (kWh per capita),2014,2202.39391828846
Azerbaijan,AZE,Secure Internet servers (per 1 million people),2014,22.9678222907225
"Bahamas, The",BHS,Container port traffic (TEU: 20 foot equivalent units),2014,1465283
"Bahamas, The",BHS,Fixed broadband subscriptions (per 100 people),2014,20.1853
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),2014,82.3551
"Bahamas, The",BHS,Secure Internet servers (per 1 million people),2014,716.718371532156
Bahrain,BHR,Container port traffic (TEU: 20 foot equivalent units),2014,442941
Bahrain,BHR,Fixed broadband subscriptions (per 100 people),2014,21.9044
Bahrain,BHR,Mobile cellular subscriptions (per 100 people),2014,177.4
Bahrain,BHR,Electric power consumption (kWh per capita),2014,19917.6607873953
Bahrain,BHR,Secure Internet servers (per 1 million people),2014,293.633925216156
Bangladesh,BGD,Container port traffic (TEU: 20 foot equivalent units),2014,1782007
Bangladesh,BGD,Fixed broadband subscriptions (per 100 people),2014,1.95814
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),2014,80.3128
Bangladesh,BGD,Electric power consumption (kWh per capita),2014,326.502853047843
Bangladesh,BGD,Secure Internet servers (per 1 million people),2014,1.27876485798946
Barbados,BRB,Container port traffic (TEU: 20 foot equivalent units),2014,78432
Barbados,BRB,Fixed broadband subscriptions (per 100 people),2014,27.9255
Barbados,BRB,Mobile cellular subscriptions (per 100 people),2014,109.739
Barbados,BRB,Secure Internet servers (per 1 million people),2014,488.597008061851
Belarus,BLR,Fixed broadband subscriptions (per 100 people),2014,28.3377
Belarus,BLR,Mobile cellular subscriptions (per 100 people),2014,120.366
Belarus,BLR,Electric power consumption (kWh per capita),2014,3690.1036829597
Belarus,BLR,Secure Internet servers (per 1 million people),2014,61.2794709009828
Belgium,BEL,Container port traffic (TEU: 20 foot equivalent units),2014,9895013
Belgium,BEL,Fixed broadband subscriptions (per 100 people),2014,35.782
Belgium,BEL,Mobile cellular subscriptions (per 100 people),2014,113.6
Belgium,BEL,Electric power consumption (kWh per capita),2014,7700.55857508798
Belgium,BEL,Secure Internet servers (per 1 million people),2014,1610.03731179171
Belize,BLZ,Container port traffic (TEU: 20 foot equivalent units),2014,43593
Belize,BLZ,Fixed broadband subscriptions (per 100 people),2014,2.8373
Belize,BLZ,Mobile cellular subscriptions (per 100 people),2014,49.3805
Belize,BLZ,Secure Internet servers (per 1 million people),2014,845.458740180498
Benin,BEN,Container port traffic (TEU: 20 foot equivalent units),2014,344850
Benin,BEN,Fixed broadband subscriptions (per 100 people),2014,0.411777
Benin,BEN,Mobile cellular subscriptions (per 100 people),2014,78.517
Benin,BEN,Electric power consumption (kWh per capita),2014,104.261068264345
Benin,BEN,Secure Internet servers (per 1 million people),2014,0.997279783398084
Bermuda,BMU,Container port traffic (TEU: 20 foot equivalent units),2014,4437.324
Bermuda,BMU,Fixed broadband subscriptions (per 100 people),2014,54.6695
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),2014,93.6438
Bermuda,BMU,Secure Internet servers (per 1 million people),2014,7964.86643894914
Bhutan,BTN,Fixed broadband subscriptions (per 100 people),2014,3.40713
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),2014,85.1866
Bhutan,BTN,Secure Internet servers (per 1 million people),2014,17.7319716997732
Bolivia,BOL,Fixed broadband subscriptions (per 100 people),2014,1.59263
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),2014,96.3264
Bolivia,BOL,Electric power consumption (kWh per capita),2014,695.278631321477
Bolivia,BOL,Secure Internet servers (per 1 million people),2014,18.250718414643
Bosnia and Herzegovina,BIH,Fixed broadband subscriptions (per 100 people),2014,15.2155
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),2014,97.9342
Bosnia and Herzegovina,BIH,Electric power consumption (kWh per capita),2014,3366.78140802827
Bosnia and Herzegovina,BIH,Secure Internet servers (per 1 million people),2014,60.3114483191199
Botswana,BWA,Fixed broadband subscriptions (per 100 people),2014,1.53266
Botswana,BWA,Mobile cellular subscriptions (per 100 people),2014,157.018
Botswana,BWA,Electric power consumption (kWh per capita),2014,1723.72198721573
Botswana,BWA,Secure Internet servers (per 1 million people),2014,18.4158331967492
Brazil,BRA,Container port traffic (TEU: 20 foot equivalent units),2014,9436275
Brazil,BRA,Fixed broadband subscriptions (per 100 people),2014,11.9791
Brazil,BRA,Mobile cellular subscriptions (per 100 people),2014,140.305
Brazil,BRA,Electric power consumption (kWh per capita),2014,2690.2149503596
Brazil,BRA,Secure Internet servers (per 1 million people),2014,113.841545053971
British Virgin Islands,VGB,Container port traffic (TEU: 20 foot equivalent units),2014,27154.4
British Virgin Islands,VGB,Fixed broadband subscriptions (per 100 people),2014,19.3951
British Virgin Islands,VGB,Mobile cellular subscriptions (per 100 people),2014,166.143
British Virgin Islands,VGB,Secure Internet servers (per 1 million people),2014,13409.3804987561
Brunei Darussalam,BRN,Container port traffic (TEU: 20 foot equivalent units),2014,106168
Brunei Darussalam,BRN,Fixed broadband subscriptions (per 100 people),2014,7.26071
Brunei Darussalam,BRN,Mobile cellular subscriptions (per 100 people),2014,108.471
Brunei Darussalam,BRN,Electric power consumption (kWh per capita),2014,10118.7762447511
Brunei Darussalam,BRN,Secure Internet servers (per 1 million people),2014,237.5524895021
Bulgaria,BGR,Container port traffic (TEU: 20 foot equivalent units),2014,195456
Bulgaria,BGR,Fixed broadband subscriptions (per 100 people),2014,20.5011
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),2014,131.335
Bulgaria,BGR,Electric power consumption (kWh per capita),2014,4809.73403536431
Bulgaria,BGR,Secure Internet servers (per 1 million people),2014,648.752850752067
Burkina Faso,BFA,Fixed broadband subscriptions (per 100 people),2014,0.0296663
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),2014,68.5396
Burkina Faso,BFA,Electric power consumption (kWh per capita),2014,97.8635627240981
Burkina Faso,BFA,Secure Internet servers (per 1 million people),2014,0.713131342720446
Burundi,BDI,Fixed broadband subscriptions (per 100 people),2014,0.0157411
Burundi,BDI,Mobile cellular subscriptions (per 100 people),2014,29.5678
Burundi,BDI,Secure Internet servers (per 1 million people),2014,0.555566615446511
Cabo Verde,CPV,Container port traffic (TEU: 20 foot equivalent units),2014,54112
Cabo Verde,CPV,Fixed broadband subscriptions (per 100 people),2014,3.72341
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),2014,119.724
Cabo Verde,CPV,Secure Internet servers (per 1 million people),2014,76.1234058002131
Cambodia,KHM,Container port traffic (TEU: 20 foot equivalent units),2014,330000
Cambodia,KHM,Fixed broadband subscriptions (per 100 people),2014,0.429382
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),2014,132.833
Cambodia,KHM,Electric power consumption (kWh per capita),2014,276.42157719813
Cambodia,KHM,Secure Internet servers (per 1 million people),2014,4.61135619855902
Cameroon,CMR,Container port traffic (TEU: 20 foot equivalent units),2014,333555
Cameroon,CMR,Fixed broadband subscriptions (per 100 people),2014,0.0762968
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),2014,77.24
Cameroon,CMR,Electric power consumption (kWh per capita),2014,250.409192827907
Cameroon,CMR,Secure Internet servers (per 1 million people),2014,1.85857655791893
Canada,CAN,Container port traffic (TEU: 20 foot equivalent units),2014,5447571
Canada,CAN,Fixed broadband subscriptions (per 100 people),2014,35.2694
Canada,CAN,Mobile cellular subscriptions (per 100 people),2014,80.7902
Canada,CAN,Electric power consumption (kWh per capita),2014,16474.4288730511
Canada,CAN,Secure Internet servers (per 1 million people),2014,2698.08155801256
Cayman Islands,CYM,Container port traffic (TEU: 20 foot equivalent units),2014,46720
Cayman Islands,CYM,Fixed broadband subscriptions (per 100 people),2014,39.011
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),2014,151.361
Cayman Islands,CYM,Secure Internet servers (per 1 million people),2014,4388.29787234043
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),2014,24.9962
Central African Republic,CAF,Secure Internet servers (per 1 million people),2014,0.21630124014153
Chad,TCD,Fixed broadband subscriptions (per 100 people),2014,0.071402
Chad,TCD,Mobile cellular subscriptions (per 100 people),2014,37.0123
Chad,TCD,Electric power consumption (kWh per capita),2014,13.5319160812586
Chad,TCD,Secure Internet servers (per 1 million people),2014,0.140957459179777
Chile,CHL,Container port traffic (TEU: 20 foot equivalent units),2014,3957585
Chile,CHL,Fixed broadband subscriptions (per 100 people),2014,13.9369
Chile,CHL,Mobile cellular subscriptions (per 100 people),2014,132.56
Chile,CHL,Electric power consumption (kWh per capita),2014,3716.31635234613
Chile,CHL,Secure Internet servers (per 1 million people),2014,164.183160786142
China,CHN,Container port traffic (TEU: 20 foot equivalent units),2014,187291913
China,CHN,Fixed broadband subscriptions (per 100 people),2014,14.4445
China,CHN,Mobile cellular subscriptions (per 100 people),2014,92.6612
China,CHN,Electric power consumption (kWh per capita),2014,4006.16826789906
China,CHN,Secure Internet servers (per 1 million people),2014,9.70507194611695
Colombia,COL,Container port traffic (TEU: 20 foot equivalent units),2014,3409344
Colombia,COL,Fixed broadband subscriptions (per 100 people),2014,10.799
Colombia,COL,Mobile cellular subscriptions (per 100 people),2014,118.823
Colombia,COL,Electric power consumption (kWh per capita),2014,1383.42975429261
Colombia,COL,Secure Internet servers (per 1 million people),2014,55.2126342484679
Comoros,COM,Container port traffic (TEU: 20 foot equivalent units),2014,68894.84
Comoros,COM,Fixed broadband subscriptions (per 100 people),2014,0.222487
Comoros,COM,Mobile cellular subscriptions (per 100 people),2014,53.8297
Comoros,COM,Secure Internet servers (per 1 million people),2014,4.21642635378909
"Congo, Dem. Rep.",COD,Container port traffic (TEU: 20 foot equivalent units),2014,73265
"Congo, Dem. Rep.",COD,Fixed broadband subscriptions (per 100 people),2014,0.000637729
